# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830021608filtered.data  ""3""","twistlock filename=E214E01752TR1220830021608filtered.data  ""3""","loadedunloaded filename=E214E01752TR1220830021608filtered.data  ""3""","tel.liftpressure filename=E214E01752TR1220830021608filtered.data  ""3""","liftheight filename=E214E01752TR1220830021608filtered.data  ""3""","Ps_liftpressure filename=E214E01752TR1220830021608filtered.data  ""3""","vehiclespeed filename=E214E01752TR1220830021608filtered.data  ""3""","Loadweight filtered filename=E214E01752TR1220830021608filtered.data  ""3"""
"s","null","null","null","null","null","null","kg"
0.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01500000000000e+01,0.00000000000000e+00,5.53827413468731e-157
1.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01500000000000e+01,0.00000000000000e+00,5.89766293551037e-157
2.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01568886996505e+01,0.00000000000000e+00,6.28037313701095e-157
3.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01800000000000e+01,0.00000000000000e+00,6.68791810779797e-157
4.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01685712659574e+01,0.00000000000000e+00,7.12190942175448e-157
5.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01232372537929e+01,0.00000000000000e+00,7.58406323075860e-157
6.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.29000000000000e+02,2.91180000000000e+03,8.01000000000000e+01,0.00000000000000e+00,8.07620705094212e-157
7.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01228819848818e+01,0.00000000000000e+00,8.60028698932181e-157
8.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01954116692922e+01,0.00000000000000e+00,9.15837543938026e-157
9.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01845804494589e+01,0.00000000000000e+00,9.75267927602702e-157
1.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.36000000000000e+02,2.91180000000000e+03,8.01885601598484e+01,0.00000000000000e+00,1.03855485823459e-156
1.10000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01454591907015e+01,0.00000000000000e+00,1.10594859426368e-156
1.20000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01231212119020e+01,0.00000000000000e+00,1.17771563385007e-156
1.30000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.34000000000000e+02,2.91180000000000e+03,8.00954275298384e+01,0.00000000000000e+00,1.25413976870988e-156
1.40000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00800000000000e+01,0.00000000000000e+00,1.33552320632597e-156
1.50000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00844642511656e+01,0.00000000000000e+00,1.42218776498093e-156
1.60000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01178853911666e+01,0.00000000000000e+00,1.51447614633794e-156
1.70000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01959060261754e+01,0.00000000000000e+00,1.61275329060181e-156
1.80000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.02339452083824e+01,0.00000000000000e+00,1.71740781961883e-156
1.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01845804842743e+01,0.00000000000000e+00,1.82885357362208e-156
2.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01886051437235e+01,0.00000000000000e+00,1.94753124769899e-156
2.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01500000000000e+01,0.00000000000000e+00,2.07391013445221e-156
2.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01500000000000e+01,0.00000000000000e+00,2.20848997974506e-156
2.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01727106289452e+01,0.00000000000000e+00,2.35180295886957e-156
2.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.31000000000000e+02,2.91180000000000e+03,8.02385554215328e+01,0.00000000000000e+00,2.50441578095191e-156
2.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01954254351835e+01,0.00000000000000e+00,2.66693192991633e-156
2.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01800000000000e+01,0.00000000000000e+00,2.83999405086955e-156
2.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.31000000000000e+02,2.91180000000000e+03,8.01687198102177e+01,0.00000000000000e+00,3.02428649134193e-156
2.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.30000000000000e+02,2.91180000000000e+03,8.01300000000000e+01,0.00000000000000e+00,3.22053800743452e-156
2.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01413416897187e+01,0.00000000000000e+00,3.42952464557288e-156
3.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01960103421484e+01,0.00000000000000e+00,3.65207281126334e-156
3.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.30000000000000e+02,2.91180000000000e+03,8.02500000000000e+01,0.00000000000000e+00,3.88906253698635e-156
3.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.30347925864212e+02,2.91180000000000e+03,8.02500000000000e+01,0.00000000000000e+00,4.14143096214960e-156
3.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.02274195105863e+01,0.00000000000000e+00,4.41017603886156e-156
3.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01386171121651e+01,0.00000000000000e+00,4.69636047817958e-156
3.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01114146101880e+01,0.00000000000000e+00,5.00111595243728e-156
3.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.28000000000000e+02,2.91180000000000e+03,8.01500000000000e+01,0.00000000000000e+00,5.32564757026860e-156
3.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.28000000000000e+02,2.91180000000000e+03,8.01611542638117e+01,0.00000000000000e+00,5.67123864202459e-156
3.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.30000000000000e+02,2.91180000000000e+03,8.01841727304052e+01,0.00000000000000e+00,6.03925575442664e-156
3.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01413028953341e+01,0.00000000000000e+00,6.43115417452347e-156
4.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.31000000000000e+02,2.91180000000000e+03,8.01571845884675e+01,0.00000000000000e+00,6.84848360432077e-156
4.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00800000000000e+01,0.00000000000000e+00,7.29289430883930e-156
4.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00688330818767e+01,0.00000000000000e+00,7.76614364183408e-156
4.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.31000000000000e+02,2.91180000000000e+03,8.00456392829502e+01,0.00000000000000e+00,8.27010299497938e-156
4.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00954756699006e+01,0.00000000000000e+00,8.80676519799916e-156
4.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00800000000000e+01,0.00000000000000e+00,9.37825239900566e-156
4.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91635949196947e+03,8.00913831586234e+01,0.00000000000000e+00,9.98682445620753e-156
4.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01413470787107e+01,0.00000000000000e+00,1.06348878741715e-155
4.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.30000000000000e+02,2.91180000000000e+03,8.01800000000000e+01,0.00000000000000e+00,1.13250053199743e-155
4.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01844936682917e+01,0.00000000000000e+00,1.20599057568755e-155
5.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.02068141989809e+01,0.00000000000000e+00,1.28424952355826e-155
5.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.02345522556930e+01,0.00000000000000e+00,1.36758683857820e-155
5.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.02454568923479e+01,0.00000000000000e+00,1.45633206533750e-155
5.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01961042071561e+01,0.00000000000000e+00,1.55083613318126e-155
5.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.00844945418121e+01,0.00000000000000e+00,1.65147274390557e-155
5.50000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.34000000000000e+02,2.91180000000000e+03,8.01068272836198e+01,0.00000000000000e+00,1.75863984950384e-155
5.60000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01300000000000e+01,0.00000000000000e+00,1.87276122580666e-155
5.70000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01232207225801e+01,0.00000000000000e+00,1.99428814823816e-155
5.80000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.34000000000000e+02,2.91180000000000e+03,8.01000000000000e+01,0.00000000000000e+00,2.12370117631526e-155
5.90000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.34000000000000e+02,2.91180000000000e+03,8.01066531813319e+01,0.00000000000000e+00,2.26151205394628e-155
6.00000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.34000000000000e+02,2.91180000000000e+03,8.01300000000000e+01,0.00000000000000e+00,2.40826573304355e-155
6.10000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.01345380449620e+01,0.00000000000000e+00,2.56454252845188e-155
6.20000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.34000000000000e+02,2.91180000000000e+03,8.01340788019722e+01,0.00000000000000e+00,2.73096041271432e-155
6.30000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00800000000000e+01,0.00000000000000e+00,2.90817745974950e-155
6.40000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.30000000000000e+02,2.91180000000000e+03,8.00911663829599e+01,0.00000000000000e+00,3.09689444710373e-155
6.50000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.01186802767368e+01,0.00000000000000e+00,3.29785762706792e-155
6.60000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.31000000000000e+02,2.91180000000000e+03,8.00619015642040e+01,0.00000000000000e+00,3.51186167761750e-155
6.70000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.32000000000000e+02,2.91180000000000e+03,8.00181759424075e+01,0.00000000000000e+00,3.73975284484422e-155
6.80000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.33000000000000e+02,2.91180000000000e+03,8.00913387290331e+01,0.00000000000000e+00,3.98243228930603e-155
6.90000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.31000000000000e+02,2.91180000000000e+03,8.01232418453528e+01,0.00000000000000e+00,4.24085964952797e-155
7.00000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.30000000000000e+02,2.91180000000000e+03,8.01290528784900e+01,0.00000000000000e+00,4.51605683674499e-155
