# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752T_R1_211110_084832.data  ""3""","twistlock filename=E214E01752T_R1_211110_084832.data  ""3""","loadedunloaded filename=E214E01752T_R1_211110_084832.data  ""3""","tel.liftpressure filename=E214E01752T_R1_211110_084832.data  ""3""","liftheight filename=E214E01752T_R1_211110_084832.data  ""3""","Ps_liftpressure[barl] filename=E214E01752T_R1_211110_084832.data  ""3""","vehiclespeed filename=E214E01752T_R1_211110_084832.data  ""3""","Loadweight filtered filename=E214E01752T_R1_211110_084832.data  ""3"""
3.80000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.60100000000000e+01,3.75000000000000e-01,6.92247775593254e-01
3.90000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.20000000000000e+01,1.53180000000000e+03,8.60300000000000e+01,6.48437500000028e-01,7.37169007712244e-01
4.00000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.60500000000000e+01,4.76562499999972e-01,7.85005261253092e-01
4.10000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.20000000000000e+01,1.53180000000000e+03,8.60500000000000e+01,3.75000000000000e-01,8.35945697320449e-01
4.20000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000008e+01,1.53180000000000e+03,8.60800000000000e+01,3.75000000000000e-01,8.90191752031165e-01
4.30000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61300000000000e+01,3.75000000000000e-01,9.47957933062417e-01
4.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.60800000000000e+01,3.75000000000000e-01,1.00947266788932e+00
4.50000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.30000000000000e+01,1.53180000000000e+03,8.60800000000000e+01,3.75000000000000e-01,1.07497920706624e+00
4.60000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61000000000000e+01,3.75000000000000e-01,1.14473658612365e+00
4.70000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61000000000000e+01,3.75000000000000e-01,1.21902064988434e+00
4.80000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.30000000000000e+01,1.53180000000000e+03,8.61300000000000e+01,3.75000000000000e-01,1.29812514324925e+00
4.90000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.62100000000000e+01,3.75000000000000e-01,1.38236287276658e+00
5.00000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.62100000000000e+01,3.75000000000000e-01,1.47206694357707e+00
5.10000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,3.75000000000000e-01,1.56759207662708e+00
5.20000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61500000000000e+01,3.75000000000000e-01,1.66931601135797e+00
5.30000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61100000000000e+01,1.01562499999944e-01,1.77764099941863e+00
5.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,2.69531250000056e-01,1.89299539530771e+00
5.50000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,1.01562499999941e-01,2.01583535023558e+00
5.60000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.62100000000000e+01,2.69531250000062e-01,2.14664661590414e+00
5.70000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62500000000000e+01,3.75000000000000e-01,2.28594646533714e+00
5.80000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62500000000000e+01,3.75000000000000e-01,2.43428573835683e+00
5.90000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61500000000000e+01,3.75000000000000e-01,2.59225101979519e+00
6.00000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61000000000000e+01,9.76562499999375e-02,2.76046695905352e+00
6.10000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61300000000000e+01,0.00000000000000e+00,2.93959874018229e+00
6.20000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61800000000000e+01,0.00000000000000e+00,3.13035471224915e+00
6.30000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,3.33348919039639e+00
6.40000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,2.73437500000069e-01,3.54980543866401e+00
6.50000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,9.76562499999282e-02,3.78015884637387e+00
6.60000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.61100000000000e+01,2.69531250000083e-01,4.02546031063511e+00
6.70000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.30000000000000e+01,1.53180000000000e+03,8.60300000000000e+01,1.05468749999925e-01,4.28667983834663e+00
6.80000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.30000000000000e+01,1.53180000000000e+03,8.60300000000000e+01,0.00000000000000e+00,4.56485038194012e+00
6.90000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.20000000000000e+01,1.53180000000000e+03,8.60500000000000e+01,0.00000000000000e+00,4.86107192403155e+00
7.00000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.20000000000000e+01,1.53180000000000e+03,8.61100000000000e+01,0.00000000000000e+00,5.17651582713313e+00
7.10000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61500000000000e+01,0.00000000000000e+00,5.51242946562621e+00
7.20000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61800000000000e+01,0.00000000000000e+00,5.87014115831130e+00
7.30000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,6.25106542104043e+00
7.40000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,0.00000000000000e+00,6.65670856020241e+00
7.50000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.53180000000000e+03,8.61800000000000e+01,0.00000000000000e+00,7.08867462917974e+00
7.60000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,0.00000000000000e+00,7.54867177133087e+00
7.70000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.62100000000000e+01,0.00000000000000e+00,8.03851897458034e+00
7.80000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62500000000000e+01,0.00000000000000e+00,8.56015326432661e+00
7.90000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.53180000000000e+03,8.62100000000000e+01,0.00000000000000e+00,9.11563736311104e+00
8.00000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,9.70716784733675e+00
8.10000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,1.03370838332921e+01
8.20000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.30000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,1.10078762268261e+01
8.30000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,1.17221975732523e+01
8.40000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,1.24828725464315e+01
8.50000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,0.00000000000000e+00,1.32929091185092e+01
8.60000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.61800000000000e+01,0.00000000000000e+00,1.41555104544795e+01
8.70000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.40000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,1.50740875786075e+01
8.80000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,0.00000000000000e+00,1.60522728628004e+01
8.90000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61100000000000e+01,0.00000000000000e+00,1.70939343902633e+01
9.00000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61300000000000e+01,0.00000000000000e+00,1.82031912512387e+01
9.10000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.53180000000000e+03,8.61800000000000e+01,0.00000000000000e+00,1.93844298313157e+01
9.20000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,2.06423211567166e+01
9.30000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.62000000000000e+01,0.00000000000000e+00,2.19818393651513e+01
9.40000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,0.00000000000000e+00,2.34082813752799e+01
9.50000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61500000000000e+01,0.00000000000000e+00,2.49272878325624e+01
9.60000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.30000000000000e+01,1.53180000000000e+03,8.61800000000000e+01,0.00000000000000e+00,2.65448654143231e+01
9.70000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61600000000000e+01,0.00000000000000e+00,2.82674105822325e+01
9.80000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,8.50000000000000e+01,1.53180000000000e+03,8.61500000000000e+01,0.00000000000000e+00,3.01017348761300e+01
9.90000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,7.89999999999979e+01,1.53180000000000e+03,8.55499999999998e+01,0.00000000000000e+00,3.20550918492111e+01
1.00000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,2.29999999999872e+01,1.53180000000000e+03,8.21499999999990e+01,0.00000000000000e+00,3.41352057510866e+01
1.01000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.93000000000047e+02,1.53180000000000e+03,7.93599999999996e+01,0.00000000000000e+00,3.63503020721400e+01
1.02000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,2.43000000000002e+02,1.53180000000000e+03,8.04600000000005e+01,0.00000000000000e+00,3.87091400699633e+01
1.03000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,8.49999999999531e+01,1.53180000000000e+03,8.31900000000005e+01,0.00000000000000e+00,4.12210474064933e+01
1.04000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,2.07000000000039e+02,1.53180000000000e+03,7.99299999999988e+01,0.00000000000000e+00,4.38959570328162e+01
1.05000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,9.89999999999648e+01,1.53180000000000e+03,7.00999999999977e+01,0.00000000000000e+00,4.67444464674936e+01
1.06000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.55000000000022e+02,1.51800000000000e+03,6.26899999999990e+01,0.00000000000000e+00,4.97777796237330e+01
1.07000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,6.19999999999726e+01,1.51800000000000e+03,6.78100000000020e+01,0.00000000000000e+00,5.30079513507989e+01
1.08000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.96000000000037e+02,1.50420000000000e+03,7.80200000000018e+01,0.00000000000000e+00,5.64477348657993e+01
1.09000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.64999999999986e+02,1.49040000000000e+03,5.18099999999920e+01,0.00000000000000e+00,6.01107322634069e+01
1.10000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,6.99999999999822e+01,1.49040000000000e+03,8.37200000000127e+01,0.00000000000000e+00,6.40114283032502e+01
1.11000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.34000000000016e+02,1.49040000000000e+03,1.06269999999999e+02,0.00000000000000e+00,6.81652476876666e+01
1.12000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.99000000000011e+02,1.49040000000000e+03,9.25799999999966e+01,0.00000000000000e+00,7.25886160563145e+01
1.13000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.05999999999974e+02,1.49040000000000e+03,7.41999999999971e+01,0.00000000000000e+00,7.72990249388385e+01
1.14000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.49999999999920e+01,1.49040000000000e+03,6.82900000000000e+01,0.00000000000000e+00,8.23151009224317e+01
1.15000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,2.21000000000034e+02,1.49040000000000e+03,8.03800000000029e+01,0.00000000000000e+00,8.76566793078092e+01
1.16000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,3.99999999999600e+01,1.49040000000000e+03,9.33500000000016e+01,0.00000000000000e+00,9.33448825448530e+01
1.17000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.00000000000018e+02,1.49040000000000e+03,8.87099999999980e+01,0.00000000000000e+00,9.94022037580901e+01
1.18000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.61000000000007e+02,1.49040000000000e+03,7.75799999999985e+01,0.00000000000000e+00,1.05852595692292e+02
1.19000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,1.70000000000000e+02,1.49040000000000e+03,7.60700000000004e+01,0.00000000000000e+00,1.12721565429921e+02
1.20000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,2.59999999999758e+01,1.49040000000000e+03,8.06400000000008e+01,0.00000000000000e+00,1.20036275254960e+02
1.21000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,6.70000000000099e+01,1.49040000000000e+03,8.50500000000006e+01,0.00000000000000e+00,1.27825650061988e+02
1.22000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,7.60000000000000e+01,1.49040000000000e+03,8.51399999999997e+01,0.00000000000000e+00,1.36120491735223e+02
1.23000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,1.99999999999901e+01,1.49040000000000e+03,8.20199999999995e+01,0.00000000000000e+00,1.44953600949838e+02
1.24000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,2.99999999999876e+00,1.49040000000000e+03,8.09400000000000e+01,0.00000000000000e+00,1.54359906877178e+02
1.25000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,1.40000000000012e+01,1.49040000000000e+03,8.15700000000001e+01,0.00000000000000e+00,1.64376605306802e+02
1.26000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,1.50000000000000e+01,1.49040000000000e+03,8.18100000000000e+01,0.00000000000000e+00,1.75043305731502e+02
1.27000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,1.90000000000012e+01,1.49040000000000e+03,8.19600000000000e+01,0.00000000000000e+00,1.86402187976954e+02
1.28000000000000e+01,0.00000000000000e+00,0.00000000000000e+00,2.10000000000000e+01,1.49040000000000e+03,8.20800000000000e+01,0.00000000000000e+00,1.98498168995346e+02
1.29000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.80000000000000e+01,1.49040000000000e+03,8.20600000000000e+01,0.00000000000000e+00,2.11270991489698e+02
1.30000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,2.00000000000000e+01,1.49040000000000e+03,8.20100000000000e+01,0.00000000000000e+00,2.24555084494302e+02
1.31000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,2.00000000000000e+01,1.49040000000000e+03,8.20300000000000e+01,0.00000000000000e+00,2.38295185494187e+02
1.32000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.70000000000000e+01,1.49040000000000e+03,8.20500000000000e+01,0.00000000000000e+00,2.52546023039352e+02
1.33000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.70000000000000e+01,1.49040000000000e+03,8.20500000000000e+01,0.00000000000000e+00,2.67364345308882e+02
1.34000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,2.00000000000000e+01,1.49040000000000e+03,8.20100000000000e+01,0.00000000000000e+00,2.82809144512892e+02
1.35000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,2.00000000000000e+01,1.49040000000000e+03,8.19600000000000e+01,0.00000000000000e+00,2.98941890168148e+02
1.36000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19800000000000e+01,0.00000000000000e+00,3.15826772169809e+02
1.37000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.20000000000000e+01,0.00000000000000e+00,3.33530954620497e+02
1.38000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.20300000000000e+01,0.00000000000000e+00,3.52124841420402e+02
1.39000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19800000000000e+01,0.00000000000000e+00,3.71682354668675e+02
1.40000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19800000000000e+01,0.00000000000000e+00,3.92281226976997e+02
1.41000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.80000000000000e+01,1.49040000000000e+03,8.20000000000000e+01,0.00000000000000e+00,4.14003308851229e+02
1.42000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.20000000000000e+01,0.00000000000000e+00,4.36934892356648e+02
1.43000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19600000000000e+01,0.00000000000000e+00,4.61167052346638e+02
1.44000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19500000000000e+01,0.00000000000000e+00,4.86796006604191e+02
1.45000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19500000000000e+01,0.00000000000000e+00,5.13923496320318e+02
1.46000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19500000000000e+01,0.00000000000000e+00,5.42657188413944e+02
1.47000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.90000000000000e+01,1.49040000000000e+03,8.19500000000000e+01,0.00000000000000e+00,5.73111101284166e+02
1.48000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.80000000000000e+01,1.49040000000000e+03,8.19100000000000e+01,0.00000000000000e+00,6.05406055678475e+02
1.49000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,1.80000000000000e+01,1.49040000000000e+03,8.19000000000000e+01,0.00000000000000e+00,6.39670152459809e+02
1.50000000000000e+01,0.00000000000000e+00,1.00000000000000e+00,6.50000000000018e+01,1.49040000000000e+03,8.47600000000002e+01,0.00000000000000e+00,6.76039279161708e+02
