# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830024622filtered.data  ""5""","twistlock filename=E214E01752TR1220830024622filtered.data  ""5""","loadedunloaded filename=E214E01752TR1220830024622filtered.data  ""5""","tel.liftpressure filename=E214E01752TR1220830024622filtered.data  ""5""","liftheight filename=E214E01752TR1220830024622filtered.data  ""5""","Ps_liftpressure filename=E214E01752TR1220830024622filtered.data  ""5""","vehiclespeed filename=E214E01752TR1220830024622filtered.data  ""5""","Loadweight filtered filename=E214E01752TR1220830024622filtered.data  ""5"""
"s","null","null","null","null","null","null","kg"
0.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.09000000000000e+02,3.14640000000000e+03,1.10530000000000e+02,4.15234375000000e+00,7.53336464200114e+01
1.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.09000000000000e+02,3.12804951734628e+03,1.07451789769824e+02,4.15234375000000e+00,8.02221853745831e+01
2.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,9.60000000000000e+01,3.09582600160036e+03,8.73824613585061e+01,4.15234375000000e+00,8.54279506184164e+01
3.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,5.30000000000000e+01,3.06360057777029e+03,5.88177073985199e+01,4.15234375000000e+00,9.09715275492209e+01
4.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,9.00000000000000e+00,3.03146792635297e+03,4.88013296302651e+01,4.15234375000000e+00,9.68748373890473e+01
5.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.45000000000000e+02,2.99925800980836e+03,4.81894754898973e+01,4.15234375000000e+00,1.03161223868388e+02
6.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.25000000000000e+02,2.98080000000000e+03,4.75942355757412e+01,4.15234375000000e+00,1.09855545535365e+02
7.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.26000000000000e+02,2.96700000000000e+03,4.71557966372865e+01,4.15234375000000e+00,1.16984274055039e+02
8.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.11000000000000e+02,2.95320000000000e+03,4.63597896622472e+01,4.15234375000000e+00,1.24575598887530e+02
9.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.03000000000000e+02,2.95320000000000e+03,4.58446423896702e+01,4.15234375000000e+00,1.32659538758905e+02
1.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.04000000000000e+02,2.93940000000000e+03,4.61648792908845e+01,4.15234375000000e+00,1.41268060365608e+02
1.10000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.02000000000000e+02,2.92560000000000e+03,4.62283800174856e+01,4.15234375000000e+00,1.50435204781846e+02
1.20000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.00000000000000e+02,2.91186696127959e+03,4.64161693722761e+01,4.15234375000000e+00,1.60197222069777e+02
1.30000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.18000000000000e+02,2.91180000000000e+03,4.68512252858535e+01,4.44475290705422e+00,1.70592714624805e+02
1.40000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.19000000000000e+02,2.88888812708207e+03,4.70932033313394e+01,4.53125000000000e+00,1.81662789822810e+02
1.50000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.22000000000000e+02,2.85660417844014e+03,4.65795487913848e+01,4.53125000000000e+00,1.93451222572948e+02
1.60000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.06000000000000e+02,2.82900000000000e+03,4.59460297562381e+01,4.53125000000000e+00,2.06004628418788e+02
1.70000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,1.97000000000000e+02,2.79224359856784e+03,4.64116619419001e+01,4.53125000000000e+00,2.19372647872308e+02
1.80000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.05000000000000e+02,2.78760000000000e+03,4.68729493078217e+01,4.53125000000000e+00,2.33608142709664e+02
