# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752T_R1_211110_080023.data  ""4""","twistlock filename=E214E01752T_R1_211110_080023.data  ""4""","loadedunloaded filename=E214E01752T_R1_211110_080023.data  ""4""","tel.liftpressure filename=E214E01752T_R1_211110_080023.data  ""4""","liftheight filename=E214E01752T_R1_211110_080023.data  ""4""","Ps_liftpressure[barl] filename=E214E01752T_R1_211110_080023.data  ""4""","vehiclespeed filename=E214E01752T_R1_211110_080023.data  ""4""","Loadweight filtered filename=E214E01752T_R1_211110_080023.data  ""4"""
"s","null","null","null","null","null","null","kg"
2.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.50000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.60000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000006e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.70000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.80000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.90000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.00000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.10000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.20000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.30000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.50000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.60000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.70000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.80000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.90000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.00000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.10000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38400000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.20000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.30000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.50000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.60000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.30000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.70000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.19999999999989e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.80000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.90000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.00000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.10000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.30000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.20000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.30000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,5.09999999999986e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.50000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.60000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.70000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.80000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.90000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.80000000000017e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.00000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.10000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.20000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000019e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.30000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.40000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.50000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.60000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.09999999999979e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.70000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.80000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
6.90000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.00000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.19999999999977e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.10000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.20000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.30000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.70000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.40000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.70000000000000e+01,9.24600000000000e+02,8.38500000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.50000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.70000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.60000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.70000000000027e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.70000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.89999999999973e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.80000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.70000000000028e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
7.90000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.00000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.10000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.20000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.30000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.40000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.50000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.60000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.70000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.80000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
8.90000000000003e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.00000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.10000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.20000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.30000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.40000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.50000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.60000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000023e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.70000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.80000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
9.90000000000002e+00,1.00000000000000e+00,0.00000000000000e+00,4.90000000000021e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.00000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.01000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.02000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.89999999999979e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.03000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.70000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.04000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.05000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.06000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.07000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.08000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.99999999999982e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.09000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000018e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.10000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.11000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.12000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.13000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.14000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.15000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.16000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.17000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.99999999999984e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.18000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.19000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000014e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.20000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.99999999999986e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.21000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.22000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.23000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.24000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.25000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.26000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.99999999999988e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.27000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000012e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.28000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.29000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.30000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.20000000000000e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.31000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.32000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.99999999999989e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.33000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.34000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.35000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.36000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.37000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.38000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.39000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.40000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.80000000000000e+01,9.24600000000000e+02,8.38900000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.41000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.42000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.43000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.44000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39200000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.45000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.46000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000005e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.47000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.10000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.48000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.49000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,4.90000000000000e+01,9.24600000000000e+02,8.38700000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.50000000000000e+01,1.00000000000000e+00,0.00000000000000e+00,5.00000000000000e+01,9.24600000000000e+02,8.39000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
