# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830023115filtered.data  ""4""","twistlock filename=E214E01752TR1220830023115filtered.data  ""4""","loadedunloaded filename=E214E01752TR1220830023115filtered.data  ""4""","tel.liftpressure filename=E214E01752TR1220830023115filtered.data  ""4""","liftheight filename=E214E01752TR1220830023115filtered.data  ""4""","Ps_liftpressure filename=E214E01752TR1220830023115filtered.data  ""4""","vehiclespeed filename=E214E01752TR1220830023115filtered.data  ""4""","Loadweight filtered filename=E214E01752TR1220830023115filtered.data  ""4"""
"s","null","null","null","null","null","null","kg"
0.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,1.79400000000000e+03,8.12800000000000e+01,0.00000000000000e+00,3.28277365956839e-40
1.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,1.79400000000000e+03,8.12656714113407e+01,0.00000000000000e+00,3.49579888370753e-40
2.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.12089245241229e+01,0.00000000000000e+00,3.72264770667667e-40
3.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.12643420892357e+01,0.00000000000000e+00,3.96421716724378e-40
4.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.80335833467666e+03,8.13335820307547e+01,0.00000000000000e+00,4.22146251467336e-40
5.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79859597265377e+03,8.13410801214112e+01,0.00000000000000e+00,4.49540098611264e-40
6.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79400000000000e+03,8.13051847875348e+01,0.00000000000000e+00,4.78711582909937e-40
7.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.80338881565281e+03,8.13300000000000e+01,0.00000000000000e+00,5.09776058509757e-40
8.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.13300000000000e+01,0.00000000000000e+00,5.42856365099974e-40
9.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,1.79400000000000e+03,8.13246271308421e+01,0.00000000000000e+00,5.78083313663338e-40
1.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.13088699488091e+01,0.00000000000000e+00,6.15596203748006e-40
1.10000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,1.79400000000000e+03,8.13500000000000e+01,0.00000000000000e+00,6.55543374306170e-40
1.20000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,1.79400000000000e+03,8.13465267494135e+01,0.00000000000000e+00,6.98082790277621e-40
1.30000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79400000000000e+03,8.13035385488812e+01,0.00000000000000e+00,7.43382667237801e-40
1.40000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.11835831816277e+01,0.00000000000000e+00,7.91622136580414e-40
1.50000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.11964199310398e+01,0.00000000000000e+00,8.42991953864961e-40
1.60000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.51000000000000e+02,1.79400000000000e+03,8.11922868222588e+01,0.00000000000000e+00,8.97695253130250e-40
1.70000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,1.79400000000000e+03,8.12632085333545e+01,0.00000000000000e+00,9.55948350156702e-40
1.80000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,1.79400000000000e+03,8.13210772144183e+01,0.00000000000000e+00,1.01798159785382e-39
1.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.46000000000000e+02,1.79400000000000e+03,8.12887811073675e+01,0.00000000000000e+00,1.08404029715533e-39
2.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79864697037971e+03,8.13246451941007e+01,0.00000000000000e+00,1.15438566702397e-39
2.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.50000000000000e+02,1.79400000000000e+03,8.12910859203682e+01,0.00000000000000e+00,1.22929587740172e-39
2.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79400000000000e+03,8.12589471903781e+01,0.00000000000000e+00,1.30906714918999e-39
2.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,1.79400000000000e+03,8.13053342151176e+01,0.00000000000000e+00,1.39401492560966e-39
2.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79400000000000e+03,8.13300000000000e+01,0.00000000000000e+00,1.48447511957270e-39
2.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79400000000000e+03,8.13160322320583e+01,0.00000000000000e+00,1.58080544199814e-39
2.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,1.79865972512714e+03,8.12639792519850e+01,0.00000000000000e+00,1.68338681632484e-39
2.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.52000000000000e+02,1.80773388419429e+03,8.13300000000000e+01,0.00000000000000e+00,1.79262488481465e-39
2.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.48000000000000e+02,1.80780000000000e+03,8.13300000000000e+01,0.00000000000000e+00,1.90895161260229e-39
2.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.49000000000000e+02,1.79400000000000e+03,8.13122571488802e+01,0.00000000000000e+00,2.03282699583503e-39
