# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830053242filtered.data  ""16""","twistlock filename=E214E01752TR1220830053242filtered.data  ""16""","loadedunloaded filename=E214E01752TR1220830053242filtered.data  ""16""","tel.liftpressure filename=E214E01752TR1220830053242filtered.data  ""16""","liftheight filename=E214E01752TR1220830053242filtered.data  ""16""","Ps_liftpressure filename=E214E01752TR1220830053242filtered.data  ""16""","vehiclespeed filename=E214E01752TR1220830053242filtered.data  ""16""","Loadweight filtered filename=E214E01752TR1220830053242filtered.data  ""16"""
"s","null","null","null","null","null","null","kg"
0.00000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.72500000000000e+01,0.00000000000000e+00,1.91474731763810e-55
1.00000000000000e-01,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.72333611027824e+01,0.00000000000000e+00,2.03899879483660e-55
2.00000000000000e-01,1.00000000000000e+00,0.00000000000000e+00,9.00000000000000e+01,1.86300000000000e+03,8.71633987012628e+01,0.00000000000000e+00,2.17131317905357e-55
3.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.72165799104800e+01,0.00000000000000e+00,2.31221368716384e-55
4.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,9.00000000000000e+01,1.86300000000000e+03,8.71467301685965e+01,0.00000000000000e+00,2.46225748854807e-55
5.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,9.00000000000000e+01,1.86300000000000e+03,8.72297239381932e+01,0.00000000000000e+00,2.62203790833345e-55
6.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,9.10000000000000e+01,1.86300000000000e+03,8.72333539974450e+01,0.00000000000000e+00,2.79218677360658e-55
7.00000000000002e-01,1.00000000000000e+00,0.00000000000000e+00,9.00000000000000e+01,1.86300000000000e+03,8.71886436401066e+01,0.00000000000000e+00,2.97337691187645e-55
8.00000000000002e-01,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.86300000000000e+03,8.71800000000000e+01,0.00000000000000e+00,3.16632481166736e-55
9.00000000000002e-01,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.86300000000000e+03,8.71386208601808e+01,0.00000000000000e+00,3.37179345576250e-55
1.00000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,9.00000000000000e+01,1.86300000000000e+03,8.71300000000000e+01,0.00000000000000e+00,3.59059533830202e-55
1.10000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.70884040202459e+01,0.00000000000000e+00,3.82359567766606e-55
1.20000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.86300000000000e+03,8.71798784045908e+01,0.00000000000000e+00,4.07171583784773e-55
1.30000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.90000000000000e+01,1.86300000000000e+03,8.71421698832104e+01,0.00000000000000e+00,4.33593697184527e-55
1.40000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.71051568440967e+01,0.00000000000000e+00,4.61730390148061e-55
1.50000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.86300000000000e+03,8.71000000000000e+01,0.00000000000000e+00,4.91692924898653e-55
1.60000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.71000000000000e+01,0.00000000000000e+00,5.23599783670006e-55
1.70000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.90000000000000e+01,1.86300000000000e+03,8.70833645855034e+01,0.00000000000000e+00,5.57577137226016e-55
1.80000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.70800000000000e+01,0.00000000000000e+00,5.93759343783641e-55
1.90000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.86300000000000e+03,8.70966150122595e+01,0.00000000000000e+00,6.32289480311802e-55
2.00000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.71249479888982e+01,0.00000000000000e+00,6.73319908307241e-55
2.10000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,9.10000000000000e+01,1.86300000000000e+03,8.71300000000000e+01,0.00000000000000e+00,7.17012876284618e-55
2.20000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.90000000000000e+01,1.86300000000000e+03,8.70884116808608e+01,0.00000000000000e+00,7.63541161363299e-55
2.30000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.70550499712403e+01,0.00000000000000e+00,8.13088752487892e-55
2.40000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.60000000000000e+01,1.86300000000000e+03,8.70749546393215e+01,0.00000000000000e+00,8.65851577984220e-55
2.50000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.86300000000000e+03,8.70965816857447e+01,0.00000000000000e+00,9.22038280327741e-55
2.60000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.80000000000000e+01,1.86300000000000e+03,8.71000000000000e+01,0.00000000000000e+00,9.81871041188115e-55
2.70000000000001e+00,1.00000000000000e+00,0.00000000000000e+00,8.70000000000000e+01,1.86300000000000e+03,8.70587006598219e+01,0.00000000000000e+00,1.04558646001243e-54
