# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830051735filtered.data  ""15""","twistlock filename=E214E01752TR1220830051735filtered.data  ""15""","loadedunloaded filename=E214E01752TR1220830051735filtered.data  ""15""","tel.liftpressure filename=E214E01752TR1220830051735filtered.data  ""15""","liftheight filename=E214E01752TR1220830051735filtered.data  ""15""","Ps_liftpressure filename=E214E01752TR1220830051735filtered.data  ""15""","vehiclespeed filename=E214E01752TR1220830051735filtered.data  ""15""","Loadweight filtered filename=E214E01752TR1220830051735filtered.data  ""15"""
"s","null","null","null","null","null","null","kg"
0.00000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55500000000000e+01,0.00000000000000e+00,2.45035976296215e-64
1.00000000000000e-01,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55125741337610e+01,0.00000000000000e+00,2.60936811743859e-64
2.00000000000000e-01,1.00000000000000e+00,0.00000000000000e+00,6.20000000000000e+01,1.65600000000000e+03,8.55748688195558e+01,0.00000000000000e+00,2.77869481666401e-64
3.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,6.20000000000000e+01,1.65600000000000e+03,8.56000000000000e+01,0.00000000000000e+00,2.95900943701830e-64
4.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,6.00000000000000e+01,1.65600000000000e+03,8.55627630703662e+01,0.00000000000000e+00,3.15102500492485e-64
5.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55723313846980e+01,0.00000000000000e+00,3.35550081640385e-64
6.00000000000001e-01,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.56322978230953e+01,0.00000000000000e+00,3.57324543959164e-64
7.00000000000002e-01,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55601911980671e+01,0.00000000000000e+00,3.80511991209891e-64
8.00000000000002e-01,1.00000000000000e+00,0.00000000000000e+00,6.20000000000000e+01,1.65600000000000e+03,8.55449660611400e+01,0.00000000000000e+00,4.05204114585152e-64
9.00000000000002e-01,1.00000000000000e+00,0.00000000000000e+00,6.20000000000000e+01,1.65600000000000e+03,8.55724468437124e+01,0.00000000000000e+00,4.31498555287760e-64
1.00000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.20000000000000e+01,1.65600000000000e+03,8.55800000000000e+01,0.00000000000000e+00,4.59499290637872e-64
1.10000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.30000000000000e+01,1.65600000000000e+03,8.55204680655979e+01,0.00000000000000e+00,4.89317045235300e-64
1.20000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.20000000000000e+01,1.65600000000000e+03,8.55371832748488e+01,0.00000000000000e+00,5.21069728802908e-64
1.30000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.30000000000000e+01,1.65600000000000e+03,8.55126484398698e+01,0.00000000000000e+00,5.54882902442468e-64
1.40000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55748057986521e+01,0.00000000000000e+00,5.90890275146722e-64
1.50000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.00000000000000e+01,1.65600000000000e+03,8.55253051646329e+01,0.00000000000000e+00,6.29234232531015e-64
1.60000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.54627282136166e+01,0.00000000000000e+00,6.70066399875311e-64
1.70000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55095415849005e+01,0.00000000000000e+00,7.13548241703028e-64
1.80000000000000e+00,1.00000000000000e+00,0.00000000000000e+00,6.10000000000000e+01,1.65600000000000e+03,8.55076705416210e+01,0.00000000000000e+00,7.59851700267656e-64
