# Export CSV from Simcenter Amesim 2022.1 (encoding="UTF - 8 - BOM")
"Time filename=E214E01752TR1220830020100filtered.data  ""2""","twistlock filename=E214E01752TR1220830020100filtered.data  ""2""","loadedunloaded filename=E214E01752TR1220830020100filtered.data  ""2""","tel.liftpressure filename=E214E01752TR1220830020100filtered.data  ""2""","liftheight filename=E214E01752TR1220830020100filtered.data  ""2""","Ps_liftpressure filename=E214E01752TR1220830020100filtered.data  ""2""","vehiclespeed filename=E214E01752TR1220830020100filtered.data  ""2""","Loadweight filtered filename=E214E01752TR1220830020100filtered.data  ""2"""
"s","null","null","null","null","null","null","kg"
0.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.42000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.42000000000000e+02,2.91180000000000e+03,8.06396053918137e+01,0.00000000000000e+00,0.00000000000000e+00
2.00000000000000e-01,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06652016035267e+01,0.00000000000000e+00,0.00000000000000e+00
3.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06648103718542e+01,0.00000000000000e+00,0.00000000000000e+00
4.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06403073156761e+01,0.00000000000000e+00,0.00000000000000e+00
5.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06148808524576e+01,0.00000000000000e+00,0.00000000000000e+00
6.00000000000001e-01,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06151784015905e+01,0.00000000000000e+00,0.00000000000000e+00
7.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06147794686534e+01,0.00000000000000e+00,0.00000000000000e+00
8.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06151490223584e+01,0.00000000000000e+00,0.00000000000000e+00
9.00000000000002e-01,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.00000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.39000000000000e+02,2.91180000000000e+03,8.05901116929121e+01,0.00000000000000e+00,0.00000000000000e+00
1.10000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.05898526557538e+01,0.00000000000000e+00,0.00000000000000e+00
1.20000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.30000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.40000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.50000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06148393985856e+01,0.00000000000000e+00,0.00000000000000e+00
1.60000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.43000000000000e+02,2.91180000000000e+03,8.06151555785078e+01,0.00000000000000e+00,0.00000000000000e+00
1.70000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
1.80000000000000e+00,0.00000000000000e+00,1.00000000000000e+00,2.39000000000000e+02,2.91180000000000e+03,8.06148661713918e+01,0.00000000000000e+00,0.00000000000000e+00
1.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.36000000000000e+02,2.91180000000000e+03,8.06300000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06398928006874e+01,0.00000000000000e+00,0.00000000000000e+00
2.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06400919985233e+01,0.00000000000000e+00,0.00000000000000e+00
2.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06152170710045e+01,0.00000000000000e+00,0.00000000000000e+00
2.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.42000000000000e+02,2.92546620589010e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
2.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06148595680248e+01,0.00000000000000e+00,0.00000000000000e+00
2.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06152104484224e+01,0.00000000000000e+00,0.00000000000000e+00
2.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.43000000000000e+02,2.91180000000000e+03,8.06245426483688e+01,0.00000000000000e+00,0.00000000000000e+00
2.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06253473690676e+01,0.00000000000000e+00,0.00000000000000e+00
2.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.42000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.05901417246087e+01,0.00000000000000e+00,0.00000000000000e+00
3.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.05899074467967e+01,0.00000000000000e+00,0.00000000000000e+00
3.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91614683373939e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.36000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.39000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
3.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06147858877332e+01,0.00000000000000e+00,0.00000000000000e+00
4.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06152534433216e+01,0.00000000000000e+00,0.00000000000000e+00
4.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06246596004727e+01,0.00000000000000e+00,0.00000000000000e+00
4.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06253085680910e+01,0.00000000000000e+00,0.00000000000000e+00
4.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.05901542352738e+01,0.00000000000000e+00,0.00000000000000e+00
4.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.05898279419757e+01,0.00000000000000e+00,0.00000000000000e+00
4.50000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.60000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91645238572470e+03,8.06147889543558e+01,0.00000000000000e+00,0.00000000000000e+00
4.70000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.41000000000000e+02,2.91180000000000e+03,8.06300000000000e+01,0.00000000000000e+00,0.00000000000000e+00
4.80000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06151843303786e+01,0.00000000000000e+00,0.00000000000000e+00
4.90000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06148070603235e+01,0.00000000000000e+00,0.00000000000000e+00
5.00000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06300000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.10000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.37000000000000e+02,2.91180000000000e+03,8.06151621405185e+01,0.00000000000000e+00,0.00000000000000e+00
5.20000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.36000000000000e+02,2.91180000000000e+03,8.06000000000000e+01,0.00000000000000e+00,0.00000000000000e+00
5.30000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06246868298202e+01,0.00000000000000e+00,0.00000000000000e+00
5.40000000000001e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.06401209763702e+01,0.00000000000000e+00,0.00000000000000e+00
5.50000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.39000000000000e+02,2.91180000000000e+03,8.06793240642208e+01,0.00000000000000e+00,0.00000000000000e+00
5.60000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.37000000000000e+02,2.91180000000000e+03,8.06660143452867e+01,0.00000000000000e+00,0.00000000000000e+00
5.70000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06393330771504e+01,0.00000000000000e+00,0.00000000000000e+00
5.80000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06553631094629e+01,0.00000000000000e+00,0.00000000000000e+00
5.90000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.38000000000000e+02,2.91180000000000e+03,8.06152834696502e+01,0.00000000000000e+00,0.00000000000000e+00
6.00000000000002e+00,0.00000000000000e+00,1.00000000000000e+00,2.40000000000000e+02,2.91180000000000e+03,8.05901680351177e+01,0.00000000000000e+00,0.00000000000000e+00
